valb	2	4	6	10	14	18	20	22	24
10	10	14	14	14	14	14	14	14	14
12.91549665	10	14	15	15	15	15	15	15	15
16.68100537	10	12	13	13	13	13	13	13	13
21.5443469	10	12	12	12	12	12	12	12	12
27.82559402	10	11	12	12	12	12	12	12	12
35.93813664	10	12	12	12	12	12	12	12	12
46.41588834	10	12	12	12	12	12	12	12	12
59.94842503	9	11	11	11	11	11	11	11	11
77.42636827	9	11	11	11	11	11	11	11	11
100	9	11	11	11	11	11	11	11	10.25
